date,store_id,store_name,sku_id,sku_name,category,units_sold,price,margin_pct
2017-10-16,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,40,3.49,0.38
2017-10-17,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,52,3.49,0.38
2017-10-18,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,60,3.49,0.38
2017-10-19,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,40,3.49,0.38
2017-10-20,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,55,3.49,0.38
2017-10-21,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,65,3.49,0.38
2017-10-22,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,48,3.49,0.38
2017-10-23,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,42,3.49,0.38
2017-10-24,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,53,3.49,0.38
2017-10-25,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,54,3.49,0.38
2017-10-26,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,70,3.49,0.38
2017-10-27,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,52,3.49,0.38
2017-10-28,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,58,3.49,0.38
2017-10-29,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,70,3.49,0.38
2017-10-30,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,44,3.49,0.38
2017-10-31,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,65,3.49,0.38
2017-11-01,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,48,3.49,0.38
2017-11-02,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,53,3.49,0.38
2017-11-03,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,59,3.49,0.38
2017-11-04,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,71,3.49,0.38
2017-11-05,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,63,3.49,0.38
2017-11-06,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,39,3.49,0.38
2017-11-07,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,60,3.49,0.38
2017-11-08,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,54,3.49,0.38
2017-11-09,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,43,3.49,0.38
2017-11-10,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,65,3.49,0.38
2017-11-11,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,74,3.49,0.38
2017-11-12,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,64,3.49,0.38
2017-11-13,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,44,3.49,0.38
2017-11-14,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,46,3.49,0.38
2017-11-15,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,59,3.49,0.38
2017-11-16,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,58,3.49,0.38
2017-11-17,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,69,3.49,0.38
2017-11-18,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,42,3.49,0.38
2017-11-19,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,53,3.49,0.38
2017-11-20,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,46,3.49,0.38
2017-11-21,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,53,3.49,0.38
2017-11-22,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,52,3.49,0.38
2017-11-23,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,68,3.49,0.38
2017-11-24,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,61,3.49,0.38
2017-11-25,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,75,3.49,0.38
2017-11-26,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,68,3.49,0.38
2017-11-27,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,48,3.49,0.38
2017-11-28,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,55,3.49,0.38
2017-11-29,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,61,3.49,0.38
2017-11-30,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,65,3.49,0.38
2017-12-01,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,45,3.49,0.38
2017-12-02,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,47,3.49,0.38
2017-12-03,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,42,3.49,0.38
2017-12-04,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,28,3.49,0.38
2017-12-05,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,38,3.49,0.38
2017-12-06,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,32,3.49,0.38
2017-12-07,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,42,3.49,0.38
2017-12-08,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,48,3.49,0.38
2017-12-09,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,47,3.49,0.38
2017-12-10,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,60,3.49,0.38
2017-12-11,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,41,3.49,0.38
2017-12-12,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,41,3.49,0.38
2017-12-13,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,41,3.49,0.38
2017-12-14,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,40,3.49,0.38
2017-12-15,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,40,3.49,0.38
2017-12-16,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,45,3.49,0.38
2017-12-17,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,60,3.49,0.38
2017-12-18,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,26,3.49,0.38
2017-12-19,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,37,3.49,0.38
2017-12-20,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,39,3.49,0.38
2017-12-21,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,37,3.49,0.38
2017-12-22,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,37,3.49,0.38
2017-12-23,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,46,3.49,0.38
2017-12-24,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,61,3.49,0.38
2017-12-25,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,35,3.49,0.38
2017-12-26,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,30,3.49,0.38
2017-12-27,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,49,3.49,0.38
2017-12-28,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,45,3.49,0.38
2017-12-29,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,48,3.49,0.38
2017-12-30,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,38,3.49,0.38
2017-12-31,STR-307,Oakwood Pantry,SKU-011,White Bread Loaf,Bakery,45,3.49,0.38
2017-10-03,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,82,3.49,0.38
2017-10-04,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,94,3.49,0.38
2017-10-05,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,88,3.49,0.38
2017-10-06,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,92,3.49,0.38
2017-10-07,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,105,3.49,0.38
2017-10-08,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,112,3.49,0.38
2017-10-09,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,78,3.49,0.38
2017-10-10,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,93,3.49,0.38
2017-10-11,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,92,3.49,0.38
2017-10-12,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,103,3.49,0.38
2017-10-13,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,84,3.49,0.38
2017-10-14,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,104,3.49,0.38
2017-10-15,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,116,3.49,0.38
2017-10-16,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,60,3.49,0.38
2017-10-17,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,78,3.49,0.38
2017-10-18,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,80,3.49,0.38
2017-10-19,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,88,3.49,0.38
2017-10-20,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,98,3.49,0.38
2017-10-21,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,128,3.49,0.38
2017-10-22,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,124,3.49,0.38
2017-10-23,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,72,3.49,0.38
2017-10-24,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,88,3.49,0.38
2017-10-25,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,77,3.49,0.38
2017-10-26,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,82,3.49,0.38
2017-10-27,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,106,3.49,0.38
2017-10-28,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,111,3.49,0.38
2017-10-29,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,129,3.49,0.38
2017-10-30,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,71,3.49,0.38
2017-10-31,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,91,3.49,0.38
2017-11-01,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,88,3.49,0.38
2017-11-02,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,103,3.49,0.38
2017-11-03,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,108,3.49,0.38
2017-11-04,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,104,3.49,0.38
2017-11-05,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,128,3.49,0.38
2017-11-06,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,77,3.49,0.38
2017-11-07,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,90,3.49,0.38
2017-11-08,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,103,3.49,0.38
2017-11-09,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,87,3.49,0.38
2017-11-10,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,101,3.49,0.38
2017-11-11,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,106,3.49,0.38
2017-11-12,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,130,3.49,0.38
2017-11-13,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,84,3.49,0.38
2017-11-14,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,83,3.49,0.38
2017-11-15,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,117,3.49,0.38
2017-11-16,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,112,3.49,0.38
2017-11-17,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,115,3.49,0.38
2017-11-18,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,109,3.49,0.38
2017-11-19,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,113,3.49,0.38
2017-11-20,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,92,3.49,0.38
2017-11-21,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,101,3.49,0.38
2017-11-22,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,102,3.49,0.38
2017-11-23,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,102,3.49,0.38
2017-11-24,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,119,3.49,0.38
2017-11-25,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,126,3.49,0.38
2017-11-26,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,131,3.49,0.38
2017-11-27,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,73,3.49,0.38
2017-11-28,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,86,3.49,0.38
2017-11-29,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,85,3.49,0.38
2017-11-30,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,102,3.49,0.38
2017-12-01,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,79,3.49,0.38
2017-12-02,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,98,3.49,0.38
2017-12-03,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,111,3.49,0.38
2017-12-04,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,62,3.49,0.38
2017-12-05,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,61,3.49,0.38
2017-12-06,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,65,3.49,0.38
2017-12-07,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,72,3.49,0.38
2017-12-08,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,101,3.49,0.38
2017-12-09,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,71,3.49,0.38
2017-12-10,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,86,3.49,0.38
2017-12-11,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,60,3.49,0.38
2017-12-12,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,58,3.49,0.38
2017-12-13,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,70,3.49,0.38
2017-12-14,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,65,3.49,0.38
2017-12-15,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,95,3.49,0.38
2017-12-16,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,81,3.49,0.38
2017-12-17,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,80,3.49,0.38
2017-12-18,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,69,3.49,0.38
2017-12-19,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,66,3.49,0.38
2017-12-20,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,72,3.49,0.38
2017-12-21,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,80,3.49,0.38
2017-12-22,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,84,3.49,0.38
2017-12-23,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,76,3.49,0.38
2017-12-24,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,80,3.49,0.38
2017-12-25,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,72,3.49,0.38
2017-12-26,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,66,3.49,0.38
2017-12-27,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,70,3.49,0.38
2017-12-28,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,63,3.49,0.38
2017-12-29,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,75,3.49,0.38
2017-12-30,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,92,3.49,0.38
2017-12-31,STR-308,Riverside Grocer,SKU-011,White Bread Loaf,Bakery,73,3.49,0.38
2017-10-03,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,68,3.49,0.38
2017-10-04,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,68,3.49,0.38
2017-10-05,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,76,3.49,0.38
2017-10-06,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,98,3.49,0.38
2017-10-07,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,93,3.49,0.38
2017-10-08,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,95,3.49,0.38
2017-10-09,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,59,3.49,0.38
2017-10-10,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,79,3.49,0.38
2017-10-11,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,69,3.49,0.38
2017-10-12,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,66,3.49,0.38
2017-10-13,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,111,3.49,0.38
2017-10-14,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,89,3.49,0.38
2017-10-15,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,108,3.49,0.38
2017-10-16,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,60,3.49,0.38
2017-10-17,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,69,3.49,0.38
2017-10-18,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,82,3.49,0.38
2017-10-19,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,79,3.49,0.38
2017-10-20,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,91,3.49,0.38
2017-10-21,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,89,3.49,0.38
2017-10-22,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,107,3.49,0.38
2017-10-23,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,66,3.49,0.38
2017-10-24,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,70,3.49,0.38
2017-10-25,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,83,3.49,0.38
2017-10-26,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,70,3.49,0.38
2017-10-27,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,82,3.49,0.38
2017-10-28,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,76,3.49,0.38
2017-10-29,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,106,3.49,0.38
2017-10-30,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,59,3.49,0.38
2017-10-31,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,83,3.49,0.38
2017-11-01,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,85,3.49,0.38
2017-11-02,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,103,3.49,0.38
2017-11-03,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,84,3.49,0.38
2017-11-04,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,98,3.49,0.38
2017-11-05,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,101,3.49,0.38
2017-11-06,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,79,3.49,0.38
2017-11-07,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,56,3.49,0.38
2017-11-08,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,78,3.49,0.38
2017-11-09,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,93,3.49,0.38
2017-11-10,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,80,3.49,0.38
2017-11-11,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,86,3.49,0.38
2017-11-12,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,108,3.49,0.38
2017-11-13,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,63,3.49,0.38
2017-11-14,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,97,3.49,0.38
2017-11-15,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,88,3.49,0.38
2017-11-16,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,77,3.49,0.38
2017-11-17,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,94,3.49,0.38
2017-11-18,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,82,3.49,0.38
2017-11-19,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,99,3.49,0.38
2017-11-20,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,78,3.49,0.38
2017-11-21,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,82,3.49,0.38
2017-11-22,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,76,3.49,0.38
2017-11-23,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,79,3.49,0.38
2017-11-24,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,91,3.49,0.38
2017-11-25,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,97,3.49,0.38
2017-11-26,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,100,3.49,0.38
2017-11-27,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,84,3.49,0.38
2017-11-28,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,75,3.49,0.38
2017-11-29,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,94,3.49,0.38
2017-11-30,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,90,3.49,0.38
2017-12-01,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,80,3.49,0.38
2017-12-02,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,80,3.49,0.38
2017-12-03,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,83,3.49,0.38
2017-12-04,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,44,3.49,0.38
2017-12-05,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,61,3.49,0.38
2017-12-06,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,62,3.49,0.38
2017-12-07,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,62,3.49,0.38
2017-12-08,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,75,3.49,0.38
2017-12-09,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,77,3.49,0.38
2017-12-10,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,71,3.49,0.38
2017-12-11,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,56,3.49,0.38
2017-12-12,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,61,3.49,0.38
2017-12-13,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,58,3.49,0.38
2017-12-14,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,65,3.49,0.38
2017-12-15,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,74,3.49,0.38
2017-12-16,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,65,3.49,0.38
2017-12-17,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,72,3.49,0.38
2017-12-18,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,51,3.49,0.38
2017-12-19,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,62,3.49,0.38
2017-12-20,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,59,3.49,0.38
2017-12-21,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,66,3.49,0.38
2017-12-22,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,67,3.49,0.38
2017-12-23,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,76,3.49,0.38
2017-12-24,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,64,3.49,0.38
2017-12-25,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,48,3.49,0.38
2017-12-26,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,85,3.49,0.38
2017-12-27,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,60,3.49,0.38
2017-12-28,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,56,3.49,0.38
2017-12-29,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,65,3.49,0.38
2017-12-30,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,80,3.49,0.38
2017-12-31,STR-309,Summit Market,SKU-011,White Bread Loaf,Bakery,73,3.49,0.38
2017-10-03,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,73,3.49,0.38
2017-10-04,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,89,3.49,0.38
2017-10-05,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,92,3.49,0.38
2017-10-06,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,85,3.49,0.38
2017-10-07,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,114,3.49,0.38
2017-10-08,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,102,3.49,0.38
2017-10-09,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,72,3.49,0.38
2017-10-10,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,79,3.49,0.38
2017-10-11,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,96,3.49,0.38
2017-10-12,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,78,3.49,0.38
2017-10-13,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,90,3.49,0.38
2017-10-14,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,93,3.49,0.38
2017-10-15,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,108,3.49,0.38
2017-10-16,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,66,3.49,0.38
2017-10-17,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,77,3.49,0.38
2017-10-18,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,67,3.49,0.38
2017-10-19,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,78,3.49,0.38
2017-10-20,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,95,3.49,0.38
2017-10-21,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,103,3.49,0.38
2017-10-22,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,99,3.49,0.38
2017-10-23,STR-310,Valley Foods,SKU-011,White Bread Loaf,Bakery,58,3.49,0.38
